0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
255.61,31.815,31.815,31.815,78.619,78.619,78.619,1140.6,1140.6,88.298,88.298,88.298,36.166,88.298,88.298,36.166,36.166,153.79,104.92,153.79,104.92,143.52,91.623,143.52,91.623,143.52,91.623,143.52,91.623,143.52,91.623,393.45,91.623,143.52,91.623,143.52,74.933,68.702,74.933,68.702,74.933,477.69,477.69,775.4,775.4,508.97,508.97,508.97
259.2,31.336,31.336,31.336,59.157,59.157,73.392,1074.3,1074.3,81.757,81.757,81.757,81.757,81.757,81.757,20.002,20.002,164.1,82.567,164.1,82.567,139.22,82.567,139.22,82.567,139.22,82.567,139.22,82.567,139.22,82.567,243.69,99.961,139.22,99.961,243.69,99.961,70.839,99.961,70.839,99.961,460.41,460.41,774.8,774.8,480.89,480.89,480.89
262.8,46.992,46.992,46.992,46.992,46.992,46.992,1125.4,1125.4,62.974,62.974,62.974,62.974,62.974,62.974,62.974,62.974,156.92,92.648,156.92,92.648,127.23,92.648,127.23,75.389,127.23,75.389,127.23,75.389,238.12,75.389,238.12,123.77,163.2,123.77,163.2,123.77,68.486,123.77,68.486,19.99,478.69,478.69,822.8,822.8,491.05,491.05,491.05
266.41,45.382,45.382,45.382,45.382,45.382,83.757,1163.4,1163.4,83.757,82.025,82.025,82.025,82.025,82.025,20.006,20.006,141.59,104.44,141.59,104.44,141.59,70.777,141.59,70.777,141.59,70.777,141.59,70.777,141.59,115.06,142.47,115.06,142.47,115.06,142.47,107.33,142.47,107.33,142.47,19.99,480.95,480.95,762.73,762.73,504.56,504.56,504.56
270,45.534,45.534,45.534,45.534,45.534,99.637,1053.5,1053.5,99.637,61.088,61.088,61.088,61.088,61.088,61.088,61.088,144.16,84.296,144.16,84.296,112.03,84.296,112.03,84.296,112.03,84.296,150.3,84.296,150.3,84.296,223.14,96.358,223.14,96.358,223.14,96.358,67.047,96.358,67.047,96.358,366.05,533.28,812.46,812.46,489.24,489.24,489.24
273.61,30.942,30.942,30.942,59.187,59.187,72.447,945.66,945.66,117.54,77.288,77.288,77.288,77.288,77.288,19.993,19.993,143.91,101.97,143.91,101.97,143.91,70.52,143.91,70.52,143.91,70.52,143.91,70.52,143.91,109.78,443.62,109.78,143.91,108.45,143.91,108.45,143.91,108.45,375.25,19.991,443.62,443.62,945.66,945.66,375.25,375.25,375.25
277.21,32.365,32.365,32.365,73.68,73.68,73.68,1132.6,1132.6,80.305,80.305,80.305,80.305,90.543,90.543,19.996,19.996,138.58,101.6,138.58,101.6,138.58,70.081,138.58,70.081,138.58,70.081,138.58,70.081,138.58,114.41,154.49,114.41,154.49,108.31,154.49,108.31,154.49,108.31,154.49,19.991,599.54,599.54,599.54,599.54,505.4,505.4,505.4
280.81,31.442,31.442,31.442,69.885,69.885,69.885,1171.2,1171.2,80.016,77.497,77.497,78.156,78.156,42.195,42.195,42.195,149.34,82.892,149.34,82.892,131.79,82.892,131.79,82.892,131.79,82.892,131.79,82.892,131.79,82.892,147.78,98.569,131.79,98.569,147.78,98.569,147.78,98.569,147.78,98.569,431.22,431.22,726.57,726.57,438.45,438.45,438.45
284.41,44.91,44.91,44.91,44.91,44.91,62.967,1054.2,1027.3,62.967,76.895,76.895,76.895,76.895,76.895,19.992,19.992,132.68,105,132.68,105,132.68,90.689,132.68,90.689,132.68,90.689,132.68,90.689,271.02,90.689,271.02,90.689,109,90.689,109,72.01,109,72.01,109,72.01,477.6,477.6,801.69,801.69,445.27,445.27,445.27
288,19.989,19.989,60.354,60.354,60.354,60.354,1151.3,1151.3,65.673,65.673,65.673,65.673,65.673,65.673,65.673,65.673,159.13,91.771,159.13,91.771,137.34,91.771,137.34,74.976,137.34,74.976,137.34,74.976,137.34,74.976,281.8,114.9,281.8,114.9,108.16,114.9,108.16,114.9,108.16,19.991,502.36,502.36,804.07,804.07,524.23,524.23,524.23
291.6,30.855,30.855,30.855,65.303,65.303,65.303,1129.9,1129.9,74.245,77.389,77.389,77.389,77.389,77.389,19.999,19.999,136.7,89.387,136.7,89.387,136.7,89.387,136.7,89.632,256.35,89.632,201.32,89.632,201.32,89.632,201.32,86.091,201.32,89.632,106.08,89.632,106.08,86.091,106.08,86.091,256.35,678.98,678.98,678.98,483.94,483.94,483.94
295.2,47.069,47.069,47.069,47.069,47.069,47.069,1092.9,1092.9,77.498,77.498,77.498,77.498,50.918,50.918,50.918,50.918,137.08,104.67,137.08,104.67,137.08,69.594,137.08,69.594,137.08,69.594,137.08,86.417,137.08,86.417,147.49,150.27,137.08,124.51,147.49,124.51,147.49,86.016,147.49,19.991,628.5,628.5,628.5,628.5,454.16,454.16,454.16
298.81,31.622,31.622,31.622,57.321,57.321,57.321,1130.1,1130.1,83.516,83.516,83.516,74.98,74.98,53.67,53.67,20.015,137.3,84.063,137.3,84.063,137.3,84.063,137.3,84.063,137.3,84.063,137.3,84.063,216.97,84.063,216.97,95.954,109.09,95.954,109.09,95.954,109.09,95.954,109.09,95.954,483.42,483.42,777.84,777.84,497.17,497.17,497.17
302.4,19.985,19.985,58.112,58.112,58.112,58.112,1015.5,1015.5,81.052,74.933,74.933,69.111,69.111,51.551,51.551,20.013,136.57,83.647,136.57,83.647,136.57,83.647,136.57,83.647,136.57,83.647,136.57,83.647,238.9,83.647,238.9,96.923,109.49,96.923,109.49,96.923,109.49,96.923,109.49,96.923,489.07,489.07,1015.5,578.92,578.92,578.92,578.92
306.01,32.86,32.86,32.86,56.338,56.338,56.338,1288,1224.9,76.693,76.693,76.693,76.693,76.693,76.693,20.013,20.013,162.97,93.605,162.97,93.605,141.52,93.605,141.52,74.192,141.52,74.192,141.52,74.192,141.52,74.192,151.34,113.22,141.52,113.22,151.34,113.22,151.34,113.22,151.34,19.991,628.4,628.4,628.4,628.4,513.64,513.64,513.64
309.6,46.023,46.023,46.023,46.023,46.023,108.13,1190.2,1190.2,108.13,81.515,81.515,81.515,81.515,81.515,20.003,20.003,136.24,92.429,136.24,92.429,136.24,92.429,136.24,77.335,136.24,77.335,136.24,77.335,233.13,77.335,233.13,115.36,123.08,115.36,123.08,115.36,123.08,115.36,123.08,19.991,428.21,428.21,737.74,737.74,470.91,470.91,470.91
313.21,46.185,46.185,46.185,46.185,46.185,46.185,1169,1169,86.687,86.687,86.687,86.687,86.687,86.687,19.995,19.995,132.14,104.53,132.14,104.53,132.14,70.226,132.14,70.226,132.14,70.226,132.14,70.226,270.6,116.11,270.6,116.11,112.26,110.78,112.26,110.78,112.26,110.78,112.26,19.991,492.71,492.71,824.74,824.74,448.56,448.56,448.56
316.81,47.99,47.99,47.99,47.99,47.99,47.99,1097,1097,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.282,143.2,102.48,143.2,102.48,143.2,70.738,143.2,70.738,143.2,70.738,143.2,70.738,255.28,122.82,255.28,122.82,113.26,107.05,113.26,107.05,113.26,107.05,113.26,19.991,508.42,508.42,834.28,834.28,598.02,463.64,463.64
320.41,43.47,43.47,43.47,43.47,43.47,106.18,1147.8,1147.8,106.18,75.681,75.681,75.681,75.681,39.757,39.757,39.757,147.07,94.06,147.07,94.06,147.07,94.06,147.07,84.372,147.07,84.372,147.07,84.372,235.23,84.372,235.23,123.22,114.79,84.372,114.79,123.22,114.79,123.22,114.79,19.991,482.75,482.75,745.39,745.39,499.32,499.32,499.32
324.01,30.964,30.964,30.964,62.342,62.342,62.342,965.04,965.04,81.579,81.579,81.579,36.052,81.579,81.579,36.052,36.052,162.03,69.227,162.03,107.05,162.03,107.05,162.03,69.743,162.03,69.743,162.03,85.652,162.03,85.652,316.83,134.28,316.83,134.28,277.26,104.5,277.26,104.5,277.26,19.991,162.03,316.83,965.04,965.04,277.26,277.26,277.26
327.61,31.351,31.351,31.351,60.826,60.826,56.939,958.68,958.68,81.807,78.066,78.066,78.066,78.066,78.066,19.996,19.996,166.31,107.65,166.31,107.65,166.31,76.068,166.31,76.068,166.31,76.068,166.31,76.068,166.31,76.068,362,115.16,362,115.16,275.54,115.16,275.54,115.16,275.54,19.991,166.31,362,958.68,958.68,275.54,275.54,275.54
331.21,46.548,46.548,46.548,46.548,46.548,76.305,1081.2,1081.2,76.305,79.04,79.04,79.04,79.04,79.04,20.002,20.002,141.05,94.195,308.93,94.195,141.05,94.195,141.05,83.485,141.05,83.485,141.05,83.485,141.05,83.485,347.64,116.61,141.05,83.485,141.05,116.61,64.872,116.61,64.872,19.991,308.93,697.08,697.08,697.08,533.38,533.38,533.38
334.8,20.008,36.799,36.799,64.025,64.025,64.025,1124.3,1124.3,78.826,85.348,85.348,73.37,73.37,40.507,40.507,40.507,247.06,103.38,142.36,103.38,142.36,90.306,142.36,90.306,142.36,90.306,142.36,90.306,142.36,90.306,648.29,90.306,142.36,90.306,142.36,73.235,142.36,73.235,142.36,73.235,247.06,648.29,648.29,648.29,518.69,518.69,518.69
338.4,30.521,30.521,30.521,66.905,66.905,66.905,1185.1,1185.1,78.215,78.215,78.215,78.215,97.079,97.079,20.002,20.002,144.2,105.15,144.2,105.15,144.2,71.131,144.2,71.131,144.2,71.131,144.2,71.131,144.2,125.38,168.33,125.38,144.2,114.46,168.33,114.46,168.33,114.46,168.33,19.991,624.54,624.54,624.54,624.54,464.08,464.08,464.08
342.01,47.909,47.909,47.909,47.909,47.909,47.909,1086.4,1144.8,75.364,75.364,75.364,78.75,78.75,78.75,19.996,19.996,135.14,105.96,135.14,105.96,135.14,88.847,135.14,88.847,135.14,88.847,135.14,88.847,243.06,88.847,243.06,91.919,115.41,91.919,115.41,88.847,115.41,91.919,115.41,91.919,486.63,486.63,827,827,449.07,449.07,449.07
345.6,31.115,31.115,31.115,60.441,60.441,60.441,1029.3,1029.3,61.958,61.958,61.958,61.958,61.958,61.958,61.958,61.958,157.11,86.155,157.11,86.155,140.28,86.155,140.28,86.155,140.28,86.155,140.28,86.155,140.28,86.155,360.79,100.94,158.93,100.94,158.93,100.94,67.276,100.94,67.276,100.94,408.28,591.71,772.89,772.89,526.74,526.74,526.74
349.21,19.985,37.13,37.13,72.708,72.708,72.708,1150.5,1150.5,81.608,81.608,81.608,35.5,81.608,81.608,35.5,35.5,141.28,93.983,141.28,93.983,141.28,93.983,141.28,84.915,141.28,84.915,141.28,84.915,277.47,84.915,277.47,96.052,127.28,84.915,127.28,96.052,127.28,96.052,127.28,96.052,501.92,501.92,855.24,855.24,524.03,524.03,524.03
352.8,29.149,29.149,29.149,83.159,83.159,83.159,1166.3,1166.3,87.828,87.828,87.828,38.507,87.828,87.828,38.507,38.507,166.17,105.06,166.17,105.06,159.23,71.562,159.23,71.562,159.23,71.562,159.23,71.562,159.23,115.96,159.23,87.872,159.23,115.96,105.87,115.96,105.87,87.872,105.87,87.872,472.26,472.26,732.46,732.46,494.64,494.64,494.64
356.41,29.371,29.371,29.371,62.12,62.12,99.838,1163.8,1053.8,81.215,81.215,81.215,36.211,81.215,81.215,36.211,36.211,136.63,96.281,136.63,96.281,136.63,96.281,136.63,90.77,136.63,90.77,136.63,90.77,136.63,90.77,164.21,95.201,136.63,90.77,164.21,95.201,164.21,95.201,164.21,95.201,461.53,461.53,785.73,785.73,477.56,477.56,477.56
360.01,31.149,31.149,31.149,71.216,71.216,71.216,1176.6,1176.6,80.845,80.845,80.845,80.845,80.845,42.442,42.442,42.442,163.39,107.16,163.39,107.16,134.41,78.041,134.41,78.041,134.41,78.041,134.41,78.041,134.41,78.041,148.82,122.32,134.41,122.32,148.82,122.32,148.82,122.32,148.82,19.991,454.68,454.68,743.37,743.37,496.72,496.72,496.72
363.6,32.72,32.72,32.72,69.081,69.081,69.081,1132.6,1132.6,89.872,85.568,85.568,72.247,72.247,40.299,40.299,40.299,137.75,105.46,137.75,105.46,137.75,73.027,137.75,73.027,137.75,73.027,137.75,73.027,137.75,128.17,352.68,128.17,137.75,109.81,137.75,109.81,137.75,109.81,352.68,19.991,614.03,614.03,614.03,614.03,352.68,352.68,352.68
367.2,19.982,19.982,62.406,62.406,62.406,62.406,1001.7,1001.7,85.245,85.245,85.245,85.71,85.71,51.479,51.479,20.082,141.45,107.18,141.45,107.18,141.45,71.842,141.45,71.842,141.45,71.842,141.45,71.842,141.45,119.73,554.59,119.73,141.45,111.02,141.45,111.02,141.45,111.02,387.67,19.991,554.59,554.59,554.59,1001.7,387.67,387.67,387.67
370.8,31.732,31.732,31.732,74.406,74.406,74.406,1118.8,1118.8,88.013,88.013,83.451,83.451,83.451,83.451,20.009,20.009,143.05,104.23,143.05,104.23,143.05,75.169,143.05,75.169,143.05,75.169,143.05,75.169,290.51,75.169,290.51,118.38,129.34,118.38,129.34,118.38,129.34,118.38,129.34,19.991,669.29,669.29,669.29,669.29,527.18,527.18,527.18
374.41,31.981,31.981,31.981,88.971,88.971,88.971,1179.3,1179.3,85.145,85.145,85.145,88.346,88.346,88.346,20.017,20.017,164.12,94.975,164.12,94.975,141.47,94.975,141.47,77.373,141.47,77.373,141.47,77.373,141.47,77.373,168.95,122.02,141.47,122.02,168.95,122.02,168.95,122.02,168.95,19.991,634.61,634.61,634.61,634.61,484.07,484.07,484.07
378.01,47.875,47.875,47.875,47.875,47.875,47.875,1163.3,1163.3,65.567,65.567,65.567,65.567,65.567,65.567,65.567,65.567,153.53,108.21,153.53,108.21,115.87,77.217,115.87,77.217,115.87,77.217,211.39,77.217,211.39,77.217,211.39,125.57,162.28,125.57,162.28,125.57,71.962,125.57,71.962,19.991,482.85,482.85,805.04,805.04,463.31,463.31,463.31
381.61,31.002,31.002,31.002,67.016,67.016,72.613,1204,1102.5,81.443,84.422,84.422,75.841,75.841,40.836,40.836,40.836,147.47,108.51,147.47,108.51,147.47,95.135,147.47,95.135,147.47,95.135,147.47,95.135,147.47,95.135,147.47,95.135,147.47,95.135,147.47,73.963,147.47,73.963,147.47,73.963,549.55,549.55,549.55,600.28,600.28,600.28,600.28
385.21,30.967,30.967,30.967,70.036,70.036,70.036,1159.7,1159.7,88.61,82.219,82.219,82.219,82.219,82.219,20,20,140.9,93.634,140.9,93.634,140.9,93.634,140.9,91.909,140.9,91.909,140.9,91.909,235.98,91.909,235.98,123.5,123.48,91.909,123.48,91.909,123.48,123.5,123.48,19.991,611.56,611.56,611.56,611.56,524.78,524.78,524.78
388.8,19.987,37.327,37.327,76.461,76.461,76.461,1121.3,1121.3,84.414,84.414,84.414,84.414,84.414,84.414,20.009,20.009,133.54,86.012,133.54,86.012,133.54,86.012,133.54,86.012,133.54,86.012,147.18,86.012,147.18,86.012,158.38,102.78,158.38,102.78,158.38,102.78,158.38,102.78,158.38,102.78,381.44,536.05,728.73,728.73,515.39,515.39,515.39
392.4,31.296,31.296,31.296,61.848,61.848,61.848,1160.9,1160.9,74.154,74.154,74.154,74.154,74.154,74.154,74.154,74.154,149.71,108.61,149.71,108.61,139.11,72.062,139.11,72.062,139.11,72.062,139.11,72.062,139.11,123.82,297.9,123.82,139.11,123.82,297.9,107.96,73.401,107.96,73.401,19.991,642.61,642.61,642.61,642.61,511.91,511.91,511.91
396,31.769,31.769,31.769,62.43,62.43,62.43,1176.7,1176.7,88.929,88.929,88.929,81.494,88.929,81.494,20.007,20.007,158.86,110.27,158.86,110.27,145.57,77.376,145.57,77.376,145.57,77.376,145.57,77.376,145.57,77.376,175.96,122.33,145.57,122.33,175.96,122.33,175.96,122.33,175.96,19.991,632.24,632.24,632.24,632.24,514.97,514.97,514.97
399.61,47.058,47.058,47.058,47.058,47.058,47.058,947.21,947.21,92.169,92.169,92.169,43.627,92.169,92.169,43.627,43.627,141.52,107.43,141.52,107.43,141.52,71.793,141.52,71.793,141.52,71.793,141.52,85.032,141.52,85.032,163.72,162.06,163.72,129.54,163.72,129.54,163.72,95.946,163.72,19.991,476.76,476.76,947.21,947.21,496.74,496.74,496.74
403.21,32.487,32.487,32.487,65.576,65.576,65.576,1090.4,1090.4,89.175,86.794,86.794,86.794,86.794,86.794,20.012,20.012,149.51,106.89,149.51,106.89,149.51,77.837,149.51,77.837,149.51,77.837,149.51,77.837,149.51,77.837,174.96,126.92,149.51,126.92,174.96,126.92,174.96,126.92,174.96,19.991,502.68,502.68,845.82,845.82,524.09,524.09,524.09
406.8,32.074,32.074,32.074,65.434,65.434,65.434,1180,1180,89.572,88.548,88.548,88.548,88.548,88.548,20.011,20.011,148,107.46,148,107.46,148,77.397,148,77.397,148,77.397,148,77.397,148,77.397,254.42,124.24,254.42,124.24,254.42,124.24,73.109,124.24,73.109,19.991,483.82,483.82,637.03,637.03,637.03,637.03,637.03
410.41,19.99,39.954,39.954,67.107,67.107,67.107,1163.2,1163.2,76.461,81.166,81.166,81.166,81.166,54.23,54.23,20.02,145.26,110.4,145.26,110.4,145.26,103.52,145.26,103.52,145.26,103.52,145.26,103.52,145.26,103.52,177.12,103.52,145.26,103.52,177.12,103.52,177.12,59.005,177.12,59.005,563.26,563.26,563.26,588.33,588.33,588.33,588.33
414,31.752,31.752,31.752,57.886,57.886,57.886,1236.2,1236.2,83.962,83.962,83.962,77.014,77.014,52.605,52.605,20.018,144.79,99.142,144.79,99.142,144.79,99.142,144.79,79.908,144.79,79.908,144.79,79.908,144.79,79.908,155.71,130.1,144.79,130.1,155.71,130.1,155.71,130.1,155.71,19.991,654.86,654.86,654.86,654.86,494.47,494.47,494.47
417.61,30.96,30.96,30.96,65.85,65.85,65.85,1140.6,1140.6,78.829,84.429,84.429,77.829,77.829,40.133,40.133,40.133,140.71,110.74,140.71,110.74,140.71,96.414,140.71,96.414,140.71,96.414,140.71,96.414,247.67,96.414,247.67,96.414,122.02,96.414,122.02,80.448,122.02,80.448,122.02,80.448,560.22,560.22,560.22,593.79,593.79,593.79,593.79
421.21,19.986,36.529,36.529,72.633,72.633,72.633,1135,1135,85.292,84.324,84.324,84.324,84.324,43.261,43.261,43.261,174.88,110.13,174.88,110.13,144.51,94.88,144.51,94.88,144.51,94.88,144.51,94.88,144.51,94.88,165.43,94.88,144.51,94.88,165.43,79.582,165.43,79.582,165.43,79.582,641.95,641.95,641.95,641.95,519.68,519.68,519.68
424.81,60.072,60.072,60.072,60.072,60.072,60.072,1144.6,1144.6,86.391,86.391,86.391,86.391,86.391,86.391,20.027,20.027,164.83,73.189,164.83,109.91,141.38,109.91,141.38,71.774,141.38,71.774,141.38,71.774,141.38,123.89,154.75,123.89,141.38,123.89,154.75,117.23,154.75,117.23,154.75,19.991,593.22,593.22,593.22,593.22,511.35,511.35,511.35
428.41,49.555,49.555,49.555,49.555,49.555,49.555,1170,1092.1,66.465,66.465,66.465,66.465,66.465,66.465,66.465,66.465,140.58,98.486,140.58,98.486,140.58,98.486,140.58,72.62,140.58,72.62,140.58,72.62,262.04,121.61,262.04,121.61,125.34,132.31,125.34,132.31,125.34,96.147,125.34,19.991,627.95,627.95,627.95,627.95,517.05,517.05,517.05
432.01,19.991,38.727,38.727,66.531,66.531,66.531,1185.5,1185.5,88.625,88.625,88.625,88.625,88.625,88.625,20.012,20.012,145.72,96.662,145.72,96.662,145.72,96.662,145.72,79.204,145.72,79.204,145.72,79.204,145.72,79.204,163.41,126.44,145.72,126.44,163.41,126.44,163.41,126.44,163.41,19.99,469.41,469.41,799.07,799.07,527.37,527.37,527.37
435.61,32.578,32.578,32.578,61.184,61.184,61.184,1205.6,1205.6,91.186,91.186,91.186,91.186,57.56,57.56,57.56,57.56,167.2,109.64,167.2,109.64,139.62,101.09,139.62,101.09,139.62,101.09,139.62,101.09,139.62,101.09,259.01,101.09,139.62,101.09,259.01,101.09,75.162,57.704,75.162,57.704,466.17,466.17,822.03,822.03,478.39,478.39,478.39
439.21,30.12,30.12,30.12,61.983,61.983,61.983,1170.2,1170.2,86.015,86.015,86.015,86.015,86.015,86.015,19.991,19.991,252.48,73.722,154.92,113.23,154.92,113.23,154.92,71.389,154.92,71.389,154.92,85.537,154.92,85.537,154.92,136.08,154.92,136.08,154.92,115.19,154.92,115.19,154.92,19.99,252.48,608.16,608.16,608.16,608.16,608.16,608.16
442.81,31.831,31.831,31.831,63.07,63.07,63.07,1133.4,1133.4,74.389,106.01,78.512,78.017,78.017,78.017,19.999,19.999,150.44,87.084,150.44,87.084,150.44,87.084,150.44,87.084,150.44,87.084,150.44,87.084,150.44,87.084,177.63,103.69,150.44,103.69,177.63,103.69,177.63,103.69,177.63,103.69,480.64,480.64,804.31,804.31,533.2,533.2,533.2
446.4,30.383,30.383,30.383,78.371,78.371,78.371,1173.4,1173.4,88.664,88.664,88.664,88.664,88.664,88.664,20.017,20.017,177.08,106.08,177.08,106.08,149.67,76.689,149.67,76.689,149.67,76.689,149.67,76.689,149.67,76.689,159.63,127.69,149.67,127.69,159.63,127.69,159.63,127.69,159.63,19.99,505.59,505.59,791.39,791.39,523.79,523.79,523.79
450,31.53,31.53,31.53,65.264,65.264,65.264,1129.4,1129.4,99.576,87.947,87.947,87.947,87.947,87.947,20.008,20.008,172.87,111.98,172.87,111.98,141.3,101.71,141.3,101.71,141.3,101.71,141.3,101.71,141.3,101.71,158.96,101.71,141.3,101.71,158.96,101.71,158.96,56.96,158.96,56.96,468.91,468.91,785.8,785.8,490.38,490.38,490.38
453.61,31.372,31.372,31.372,60.534,60.534,60.534,1155,1155,88.8,88.8,88.8,88.8,88.8,44.475,44.475,44.475,159.99,113.47,159.99,113.47,176.93,74.427,176.93,74.427,176.93,74.427,176.93,74.427,176.93,119.91,176.93,119.91,120.73,123.7,120.73,123.7,120.73,123.7,120.73,19.99,677.76,677.76,677.76,677.76,509.89,509.89,509.89
457.2,32.152,32.152,32.152,71.333,71.333,71.333,1172,1103.5,98.199,98.199,98.199,79.867,79.867,79.867,20.007,20.007,150.52,87.988,150.52,87.988,150.52,87.988,150.52,87.988,273.86,87.988,192.6,87.988,192.6,87.988,192.6,102.76,192.6,102.76,103.41,102.76,103.41,102.76,103.41,102.76,273.86,741.48,741.48,741.48,528.05,528.05,528.05
460.81,48.028,48.028,48.028,48.028,48.028,48.028,1161.7,1161.7,84.826,84.826,84.826,37.746,84.826,84.826,37.746,37.746,159.33,109.84,159.33,109.84,143.29,79.098,143.29,79.098,143.29,79.098,143.29,79.098,143.29,79.098,425,127,143.29,127,99.946,127,99.946,127,99.946,19.99,464.85,464.85,814.34,814.34,509.94,509.94,509.94
464.4,50.689,50.689,50.689,50.689,50.689,50.689,1165.5,1165.5,83.887,83.887,83.887,83.887,83.887,83.887,20,20,171.81,112.12,171.81,112.12,125.44,92.982,125.44,92.982,125.44,92.982,166.94,92.982,166.94,92.982,407.47,89.837,135.58,92.982,135.58,92.982,135.58,89.837,135.58,89.837,509.93,509.93,845.28,845.28,540.06,540.06,540.06
468,31.6,31.6,31.6,66.047,66.047,81.656,1174.8,1174.8,94.036,85.263,85.263,85.263,85.263,44.679,44.679,44.679,163.24,98.044,163.24,98.044,175.95,98.044,175.95,96.52,175.95,96.52,175.95,96.52,175.95,96.52,175.95,95.941,131.1,96.52,131.1,96.52,131.1,95.941,131.1,95.941,684.71,684.71,684.71,684.71,505.46,505.46,505.46
471.61,19.98,38.807,38.807,66.73,66.73,66.73,965.98,965.98,88.32,88.32,88.32,39.046,88.32,88.32,39.046,39.046,180.76,110.7,180.76,110.7,180.76,73.431,180.76,73.431,180.76,73.431,180.76,90.161,180.76,90.161,348.79,144.83,348.79,144.83,317.51,113.46,317.51,113.46,317.51,19.99,180.76,348.79,965.98,965.98,317.51,317.51,317.51
475.2,30.876,30.876,30.876,72.719,72.719,72.473,1191.6,1191.6,85.117,91.856,91.856,91.856,91.856,91.856,20.02,20.02,151.43,114,151.43,114,151.43,80.399,151.43,80.399,151.43,80.399,151.43,80.399,151.43,80.399,164.6,126.48,151.43,126.48,164.6,126.48,164.6,126.48,164.6,19.99,456.36,456.36,621.49,621.49,621.49,621.49,621.49
478.81,19.979,19.979,68.287,68.287,68.287,68.287,1165.9,1165.9,83.939,83.939,83.939,90.848,90.848,51.848,51.848,20.008,147.5,90.58,147.5,90.58,147.5,90.58,147.5,90.58,147.5,90.58,147.5,90.58,147.5,90.58,162.95,104.13,147.5,104.13,162.95,104.13,162.95,104.13,162.95,104.13,486.77,486.77,843.85,843.85,595.01,451.12,451.12
482.4,19.98,19.98,66.472,66.472,66.472,66.472,1131.4,1131.4,90.542,90.542,90.542,90.542,90.542,45.235,45.235,45.235,154.31,111.91,154.31,111.91,154.31,73.439,154.31,73.439,154.31,73.439,154.31,89.77,154.31,89.77,165.88,137.32,154.31,137.32,165.88,113.07,165.88,113.07,165.88,19.99,524.12,524.12,648.24,648.24,648.24,648.24,648.24
486.01,19.979,37.438,37.438,64.631,64.631,78.832,1138.5,1138.5,96.531,84.373,84.373,84.373,84.373,84.373,20.015,20.015,154.23,110.71,154.23,110.71,154.23,95.781,154.23,95.781,154.23,95.781,154.23,95.781,154.23,95.781,170.89,95.781,154.23,95.781,170.89,81.691,170.89,81.691,170.89,81.691,645.41,645.41,645.41,645.41,526.94,526.94,526.94
489.61,30.994,30.994,30.994,66.906,66.906,66.906,1171.5,1209.7,79.506,79.699,79.699,79.699,79.699,51.889,51.889,20.016,147.66,89.293,147.66,89.293,147.66,89.293,147.66,89.293,147.66,89.293,147.66,89.293,147.66,89.293,164.62,105.63,164.62,105.63,164.62,105.63,164.62,105.63,164.62,105.63,483.23,483.23,784.69,784.69,518.89,518.89,518.89
493.2,31.648,31.648,31.648,67.058,67.058,67.058,1099.9,1099.9,91.57,91.57,91.57,82.555,82.555,54.236,54.236,20.015,147.8,101.09,147.8,101.09,147.8,101.09,147.8,81.352,147.8,81.352,147.8,81.352,147.8,81.352,174.97,129.06,147.8,129.06,174.97,129.06,174.97,129.06,174.97,19.99,495.18,495.18,623.11,623.11,623.11,623.11,623.11
496.8,31.425,31.425,31.425,65.924,65.924,65.924,1105.6,1105.6,126.16,79.774,79.774,79.774,79.774,79.774,19.997,19.997,149.05,99.145,149.05,99.145,149.05,99.145,149.05,82.362,149.05,82.362,149.05,82.362,149.05,82.362,163.58,127.05,149.05,127.05,163.58,127.05,163.58,127.05,163.58,19.99,502.53,502.53,833.31,833.31,488.98,488.98,488.98
500.41,19.99,38.404,38.404,68.895,68.895,68.744,1221.9,1221.9,84.169,78.166,78.166,78.166,78.166,54.23,54.23,19.999,152.33,89.963,152.33,89.963,152.33,89.963,152.33,89.963,152.33,89.963,152.33,89.963,152.33,89.963,178.39,104.32,152.33,104.32,178.39,104.32,178.39,104.32,178.39,104.32,668.8,668.8,668.8,668.8,529.78,529.78,529.78
504,34.093,34.093,34.093,74.346,74.346,74.346,1166.3,1166.3,82.102,79.64,79.64,78.99,78.99,78.99,19.996,19.996,169.04,111.2,169.04,111.2,151.38,98.143,151.38,98.143,151.38,98.143,151.38,98.143,151.38,98.143,146.87,98.143,151.38,98.143,151.38,79.513,146.87,79.513,146.87,79.513,610.77,610.77,610.77,610.77,515.48,515.48,515.48
507.6,31.571,31.571,31.571,65.763,65.763,50.42,1149.1,1149.1,80.262,80.262,80.262,86.79,86.79,86.79,19.991,19.991,140.59,113.16,140.59,113.16,140.59,80.744,140.59,80.744,140.59,80.744,140.59,80.744,140.59,80.744,159.46,130.43,140.59,130.43,159.46,130.43,159.46,130.43,159.46,19.99,656.78,656.78,656.78,656.78,479.07,479.07,479.07
511.2,19.995,37.712,37.712,62.88,62.88,62.88,1117.5,1117.5,73.575,84.315,84.315,80.945,80.945,80.945,19.989,19.989,161.78,112.71,161.78,112.71,161.78,100.88,161.78,100.88,161.78,100.88,161.78,100.88,161.78,100.88,161.78,100.88,161.78,100.88,161.78,100.88,161.78,56.167,320.25,56.167,404.45,689.74,689.74,689.74,689.74,320.25,320.25
