0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
277.21,20.003 ,20.006 ,20.000,19.994,20.151,20.826,22.704,31.659,21.109,20.128,20.073,20.207,20.255,20.154,20.007,20.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.81,20.003 ,20.005 ,19.997,19.995,20.142,22.689,23.367,24.277,21.032,20.194,20.056,20.178,20.314,20.261,20.004,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.41,20.002 ,20.004 ,19.998,20.000,20.132,20.524,22.369,25.118,21.150,21.430,20.172,20.169,20.130,20.432,20.000,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,20.003 ,20.006 ,19.996,19.999,20.161,20.327,21.853,25.064,21.416,20.291,20.122,20.047,20.190,20.194,20.004,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.6,20.002 ,20.003 ,19.996,19.999,20.108,21.897,26.125,27.217,21.942,20.172,20.115,20.017,20.056,20.153,20.005,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.2,20.000 ,20.004 ,19.994,19.994,20.144,21.034,27.080,25.478,20.930,20.323,20.113,20.021,20.074,20.028,20.004,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.81,19.990 ,20.003 ,19.995,19.996,20.058,20.424,25.889,26.527,21.110,20.286,20.065,20.082,20.146,20.203,20.002,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.4,19.987 ,20.002 ,19.997,19.996,20.157,25.322,25.629,24.629,21.100,20.252,20.061,20.124,20.278,20.217,20.002,19.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.01,20.000 ,19.996 ,19.997,19.995,20.191,21.817,25.373,24.189,21.019,20.198,20.025,20.080,20.132,20.102,20.003,19.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.6,20.003 ,20.002 ,19.996,19.994,20.097,20.695,48.958,23.184,21.176,20.272,20.101,20.041,20.185,20.089,19.999,19.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.21,20.003 ,19.998 ,19.997,20.000,20.114,20.396,32.868,24.409,21.617,20.277,20.143,20.067,20.091,20.050,20.003,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
